Date,Time,CO,NMHC,Nox,NO2,T,RH,AH
20040629,1200,2.8,-200,184,148,35.5,27.4,1.5635
20040629,1300,2.5,-200,136,133,37.8,24.4,1.5722
20040629,1400,2.1,-200,124,130,37.2,25.5,1.5914
20040629,1500,2.5,-200,133,141,37.2,25.6,1.6014
20040629,1600,2.7,-200,156,172,38.0,25.0,1.6312
20040629,1700,3.7,-200,200,198,37.1,26.9,1.6635
20040629,1800,3.7,-200,202,181,36.9,27.8,1.7099
20040629,1900,4.6,-200,286,202,34.7,31.9,1.7325
20040629,2000,2.6,-200,141,120,31.9,38.4,1.7897
20040629,2100,2.5,-200,117,115,30.5,42.3,1.8173
20040629,2200,2.3,-200,110,112,29.3,45.8,1.8362
20040629,2300,2.2,-200,100,97,28.2,48.1,1.8144
20040630,0000,2.5,-200,112,100,27.3,51.0,1.8287
20040630,0100,0.9,-200,35,47,26.8,52.4,1.8141
20040630,0200,0.8,-200,33,44,26.0,54.9,1.8141
20040630,0300,0.7,-200,-200,-200,26.8,51.9,1.8058
20040630,0400,0.5,-200,28,42,26.9,51.8,1.8050
20040630,0500,0.7,-200,49,57,24.6,59.1,1.8013
20040630,0600,0.9,-200,81,61,26.4,53.1,1.7987
20040630,0700,2.2,-200,178,106,27.3,46.4,1.6542
20040630,0800,2.8,-200,223,136,28.4,40.4,1.5442
20040630,0900,2.9,-200,290,157,30.8,37.1,1.6169
20040630,1000,2.9,-200,274,171,34.2,30.7,1.6252
20040630,1100,3,-200,278,190,37.0,26.5,1.6352
20040630,1200,2.5,-200,152,155,36.6,27.8,1.6760
20040630,1300,2.3,-200,118,139,36.9,26.9,1.6477
20040630,1400,2.1,-200,141,152,39.3,22.2,1.5520
20040630,1500,1.9,-200,131,143,38.5,22.4,1.5018
20040630,1600,2.3,-200,171,168,39.7,20.4,1.4594
20040630,1700,4.2,-200,287,226,38.8,24.2,1.6433
20040630,1800,4.9,-200,267,207,33.5,38.0,1.9390
20040630,1900,4.9,-200,280,197,34.0,32.9,1.7251
20040630,2000,3.5,-200,224,158,31.9,33.7,1.5663
20040630,2100,2.5,-200,137,124,30.2,37.6,1.5870
20040630,2200,2.5,-200,118,110,28.9,41.0,1.6096
20040630,2300,2.6,-200,128,112,27.8,45.2,1.6604
20040701,0000,2.3,-200,111,102,27.1,47.4,1.6701
20040701,0100,1.5,-200,66,77,26.2,49.4,1.6555
20040701,0200,0.9,-200,36,50,26.9,49.3,1.7196
20040701,0300,0.6,-200,-200,-200,26.3,50.8,1.7058
20040701,0400,0.6,-200,31,40,24.9,54.6,1.6908
20040701,0500,0.8,-200,75,66,23.4,58.6,1.6651
20040701,0600,0.9,-200,66,60,24.4,55.2,1.6604
20040701,0700,2.4,-200,154,85,25.1,54.3,1.7057
20040701,0800,3.9,-200,239,120,26.6,51.2,1.7565
20040701,0900,2.9,-200,246,134,28.2,47.1,1.7752
20040701,1000,2.7,-200,261,149,31.6,39.4,1.7969
20040701,1100,2,-200,179,125,34.2,31.8,1.6837
20040701,1200,2.4,-200,159,132,36.6,27.1,1.6352
20040701,1300,2,-200,111,114,37.6,26.9,1.7150
20040701,1400,1.8,-200,101,110,38.1,26.3,1.7213
20040701,1500,1.9,-200,118,121,37.8,26.9,1.7392
20040701,1600,1.8,-200,120,127,37.8,22.7,1.4653
20040701,1700,2.9,-200,177,157,36.9,24.7,1.5134
20040701,1800,3.3,-200,186,169,34.5,28.5,1.5310
20040701,1900,4.4,-200,235,179,32.5,30.9,1.4875
20040701,2000,3.4,-200,195,149,30.9,30.4,1.3380
20040701,2100,1.9,-200,106,111,28.7,34.7,1.3457
20040701,2200,2.1,-200,107,112,27.7,39.3,1.4372
20040701,2300,2.5,-200,134,120,26.8,45.1,1.5645
20040702,0000,2.3,-200,117,105,26.1,45.3,1.5115
20040702,0100,1.7,-200,83,90,25.9,46.1,1.5174
20040702,0200,1.5,-200,77,87,25.3,47.6,1.5130
20040702,0300,0.8,-200,-200,-200,26.6,43.0,1.4773
20040702,0400,-200,-200,37,54,25.3,47.2,1.5025
20040702,0500,0.5,-200,50,61,25.1,48.0,1.5115
20040702,0600,0.8,-200,60,63,24.8,50.6,1.5654
20040702,0700,2.6,-200,179,102,25.7,49.7,1.6150
20040702,0800,4.9,-200,300,149,27.4,45.5,1.6396
20040702,0900,2.9,-200,263,147,29.3,40.0,1.6082
20040702,1000,2.8,-200,265,158,33.6,28.7,1.4693
20040702,1100,1.8,-200,164,112,34.6,27.7,1.4991
20040702,1200,1.8,-200,122,108,35.6,27.2,1.5557
20040702,1300,1.9,-200,125,120,36.9,23.3,1.4313
20040702,1400,1.7,-200,125,117,38.8,20.7,1.4036
20040702,1500,1.7,-200,115,119,38.1,22.6,1.4868
20040702,1600,1.9,-200,162,149,37.1,23.0,1.4229
20040702,1700,2.1,-200,149,174,34.8,19.3,1.0543
20040702,1800,2.4,-200,161,163,33.6,20.7,1.0590
20040702,1900,3,-200,201,161,31.4,18.5,0.8376
20040702,2000,2.8,-200,209,154,29.5,23.8,0.9623
20040702,2100,1.9,-200,133,124,27.4,27.1,0.9736
20040702,2200,2.1,-200,133,122,26.1,31.1,1.0338
20040702,2300,1.8,-200,134,119,25.5,34.0,1.0935
20040703,0000,2.5,-200,164,131,24.0,37.8,1.1125
20040703,0100,1.1,-200,72,84,24.2,37.3,1.1118
20040703,0200,0.7,-200,50,77,23.4,40.6,1.1571
20040703,0300,0.7,-200,-200,-200,21.8,46.6,1.1991
20040703,0400,0.4,-200,27,41,22.6,43.0,1.1629
20040703,0500,0.7,-200,74,68,20.2,50.7,1.1844
20040703,0600,0.7,-200,69,69,20.5,49.3,1.1760
20040703,0700,1.8,-200,162,101,21.4,48.0,1.2086
20040703,0800,2.3,-200,208,120,23.2,43.9,1.2344
20040703,0900,1.9,-200,168,124,25.3,40.7,1.2921
20040703,1000,1.7,-200,139,113,29.9,31.1,1.2883
20040703,1100,1.3,-200,104,97,33.9,21.3,1.1067
20040703,1200,1.5,-200,99,94,36.3,16.0,0.9465
20040703,1300,1.3,-200,89,86,36.6,15.2,0.9177
20040703,1400,0.8,-200,57,70,37.4,15.8,0.9998
20040703,1500,0.8,-200,64,70,37.9,15.0,0.9721
20040703,1600,1.1,-200,65,82,38.0,16.8,1.0933
20040703,1700,1.2,-200,79,93,36.9,17.5,1.0789
20040703,1800,1.2,-200,80,89,35.3,17.0,0.9561
20040703,1900,1.4,-200,81,90,31.9,20.4,0.9462
20040703,2000,1.1,-200,59,67,29.1,29.6,1.1792
20040703,2100,1.5,-200,90,94,27.4,33.4,1.2022
20040703,2200,2,-200,122,109,26.7,35.8,1.2318
20040703,2300,1.9,-200,120,103,25.2,42.7,1.3473
20040704,0000,2.2,-200,126,101,24.0,51.9,1.5252
20040704,0100,1.1,-200,68,71,24.5,44.4,1.3476
20040704,0200,1.1,-200,65,71,22.6,51.0,1.3805
20040704,0300,0.8,-200,-200,-200,22.2,52.7,1.3891
20040704,0400,0.6,-200,38,49,21.2,56.8,1.4094
20040704,0500,0.6,-200,31,43,20.3,59.6,1.3994
20040704,0600,0.6,-200,40,44,21.3,56.7,1.4178
20040704,0700,0.6,-200,36,42,23.0,54.6,1.5177
20040704,0800,1.1,-200,64,69,23.7,54.3,1.5731
20040704,0900,1,-200,56,65,25.4,49.3,1.5732
20040704,1000,1,-200,56,68,29.6,37.7,1.5440
20040704,1100,1,-200,43,58,33.9,26.2,1.3664
20040704,1200,0.8,-200,40,52,35.8,22.4,1.2933
20040704,1300,0.7,-200,34,46,37.9,18.8,1.2220
20040704,1400,0.4,-200,28,40,38.5,14.8,0.9942
20040704,1500,0.5,-200,32,47,39.3,14.5,1.0149
20040704,1600,0.6,-200,39,56,38.9,15.6,1.0613
20040704,1700,0.7,-200,52,64,37.9,12.7,0.8211
20040704,1800,0.9,-200,60,71,35.8,13.4,0.7749
20040704,1900,1.6,-200,104,103,32.3,19.7,0.9345
20040704,2000,1.6,-200,102,97,30.1,23.5,0.9869
20040704,2100,1.7,-200,120,108,28.2,28.7,1.0806
20040704,2200,1.3,-200,89,87,26.0,35.7,1.1842
20040704,2300,1.9,-200,121,104,25.3,39.2,1.2452
20040705,0000,1.5,-200,107,93,24.7,38.7,1.1845
20040705,0100,0.6,-200,41,55,25.5,35.7,1.1499
20040705,0200,0.4,-200,34,49,22.5,43.2,1.1589
20040705,0300,0.3,-200,-200,-200,21.6,46.1,1.1761
20040705,0400,-200,-200,41,56,19.7,51.4,1.1688
20040705,0500,0.4,-200,38,43,21.6,45.7,1.1665
20040705,0600,0.7,-200,59,57,21.1,47.3,1.1654
20040705,0700,2,-200,165,80,21.6,44.1,1.1269
20040705,0800,3.9,-200,287,134,23.7,37.9,1.0988
20040705,0900,3.6,-200,317,157,26.0,30.1,0.9953
20040705,1000,3.2,-200,330,175,30.6,23.2,1.0010
20040705,1100,2.2,-200,204,147,34.1,19.1,1.0048
20040705,1200,2.2,-200,189,140,36.2,18.0,1.0636
20040705,1300,2.1,-200,165,137,37.4,17.3,1.0914
20040705,1400,1.8,-200,139,123,39.5,15.6,1.1020
20040705,1500,2,-200,156,138,40.4,14.9,1.1033
20040705,1600,1.8,-200,130,132,40.1,16.1,1.1699
20040705,1700,3,-200,173,174,39.3,18.9,1.3251
20040705,1800,4.3,-200,302,203,37.3,19.9,1.2437
20040705,1900,3.5,-200,239,176,33.6,22.9,1.1747
20040705,2000,2.5,-200,139,125,30.7,28.9,1.2501
20040705,2100,1.8,-200,92,98,28.8,32.8,1.2776
20040705,2200,1.9,-200,104,103,27.3,36.8,1.3207
20040705,2300,1.9,-200,108,104,26.2,39.7,1.3249
20040706,0000,1.9,-200,107,105,25.4,43.0,1.3700
20040706,0100,0.9,-200,55,75,25.8,41.0,1.3461
20040706,0200,0.7,-200,43,60,23.3,48.4,1.3677
20040706,0300,0.6,-200,-200,-200,23.5,47.8,1.3607
20040706,0400,0.4,-200,23,36,23.5,46.7,1.3361
20040706,0500,0.7,-200,65,66,21.8,52.3,1.3539
20040706,0600,1.6,-200,165,97,21.8,52.5,1.3529
20040706,0700,3.8,-200,274,115,22.9,49.1,1.3546
20040706,0800,5.1,-200,369,145,24.9,43.3,1.3422
20040706,0900,3.4,-200,308,162,26.7,39.4,1.3556
20040706,1000,2.6,-200,227,147,30.5,32.9,1.4135
20040706,1100,2.2,-200,178,132,34.2,27.2,1.4404
20040706,1200,3.4,-200,267,179,38.2,20.9,1.3701
20040706,1300,3.4,-200,278,174,39.6,16.9,1.2028
20040706,1400,1.8,-200,165,132,39.9,15.8,1.1410
20040706,1500,2,-200,172,151,40.2,13.9,1.0200
20040706,1600,2.4,-200,216,168,39.6,13.2,0.9332
20040706,1700,3.8,-200,306,192,39.5,12.6,0.8894
20040706,1800,4.4,-200,317,194,37.9,13.9,0.9015
20040706,1900,3.9,-200,251,155,34.2,17.9,0.9444
20040706,2000,4,-200,230,159,32.6,20.6,0.9939
20040706,2100,2.5,-200,154,125,30.4,23.2,0.9889
20040706,2200,2.1,-200,137,108,28.8,25.1,0.9793
20040706,2300,2.4,-200,133,110,27.8,29.9,1.1018
20040707,0000,2.1,-200,117,99,26.9,32.6,1.1381
20040707,0100,1.6,-200,106,95,26.3,33.7,1.1377
20040707,0200,0.8,-200,55,69,25.7,33.9,1.1065
20040707,0300,0.5,-200,-200,-200,24.8,36.0,1.1109
20040707,0400,0.4,-200,27,45,25.5,34.6,1.1096
20040707,0500,0.5,-200,46,53,24.0,37.8,1.1077
20040707,0600,1.3,-200,144,88,23.9,39.3,1.1522
20040707,0700,4.1,-200,392,136,24.8,38.4,1.1808
20040707,0800,4.1,-200,358,141,26.9,34.4,1.2036
20040707,0900,4,-200,381,189,29.6,28.7,1.1706
20040707,1000,2.2,-200,261,166,34.6,21.1,1.1398
20040707,1100,2,-200,207,154,38.3,17.0,1.1216
20040707,1200,2,-200,155,149,40.4,14.5,1.0736
20040707,1300,2.2,-200,193,142,42.6,9.6,0.8012
20040707,1400,2.2,-200,195,130,42.5,10.2,0.8478
20040707,1500,1.8,-200,159,121,41.0,11.6,0.8872
20040707,1600,1.8,-200,120,116,41.3,13.0,1.0154
20040707,1700,3.3,-200,228,177,39.2,14.5,1.0106
20040707,1800,4.3,-200,348,233,36.9,17.9,1.0960
20040707,1900,5.3,-200,337,223,35.6,20.4,1.1646
20040707,2000,4.3,-200,282,184,33.7,22.6,1.1658
20040707,2100,3.6,-200,228,165,31.5,27.8,1.2671
20040707,2200,2.4,-200,168,132,31.1,29.3,1.3055
20040707,2300,2.1,-200,173,122,30.2,30.9,1.3026
20040708,0000,1.2,-200,87,88,29.8,30.2,1.2502
20040708,0100,0.9,-200,65,79,28.4,32.5,1.2361
20040708,0200,0.6,-200,43,60,27.5,34.0,1.2310
20040708,0300,0.5,-200,-200,-200,26.8,35.3,1.2243
20040708,0400,-200,-200,43,60,24.5,40.4,1.2251
20040708,0500,0.6,-200,66,74,25.6,38.8,1.2545
20040708,0600,0.6,-200,57,62,27.5,34.6,1.2518
20040708,0700,2.2,-200,231,115,25.9,37.4,1.2289
20040708,0800,3.2,-200,219,119,28.5,32.5,1.2441
20040708,0900,3,-200,288,155,29.5,32.7,1.3229
20040708,1000,2.7,-200,312,162,29.8,33.1,1.3693
20040708,1100,3.2,-200,361,189,33.4,26.8,1.3586
20040708,1200,1.4,-200,147,115,40.3,15.8,1.1604
20040708,1300,1.3,-200,111,109,41.8,15.0,1.1989
20040708,1400,1.4,-200,98,108,41.1,15.7,1.2071
20040708,1500,2.1,-200,156,145,41.9,14.8,1.1944
20040708,1600,2.4,-200,213,167,40.9,14.6,1.1140
20040708,1700,3.1,-200,250,200,39.1,16.9,1.1705
20040708,1800,3.5,-200,253,178,36.4,27.3,1.6308
20040708,1900,5.1,-200,317,206,34.9,29.3,1.6110
20040708,2000,4.5,-200,309,192,33.6,26.4,1.3515
20040708,2100,2.9,-200,201,137,32.2,27.6,1.3044
20040708,2200,2.6,-200,173,128,30.5,29.7,1.2742
20040708,2300,2.7,-200,156,121,29.4,35.6,1.4383
20040709,0000,3.2,-200,190,136,29.1,34.8,1.3800
20040709,0100,2.3,-200,129,109,27.7,41.9,1.5370
20040709,0200,1,-200,65,74,27.9,41.6,1.5425
20040709,0300,0.5,-200,-200,-200,27.8,43.7,1.6039
20040709,0400,0.4,-200,29,40,27.4,42.2,1.5177
20040709,0500,0.6,-200,58,61,26.6,42.8,1.4713
20040709,0600,1,-200,92,83,26.9,40.3,1.4041
20040709,0700,2.9,-200,228,129,27.0,37.3,1.3081
20040709,0800,2.7,-200,172,-200,27.0,35.3,1.2396
20040709,0900,1.8,-200,154,115,27.4,32.0,1.1545
20040709,1000,1.8,-200,166,130,30.5,24.7,1.0592
20040709,1100,1.7,-200,149,137,32.9,20.1,0.9902
20040709,1200,1.5,-200,111,116,33.9,18.4,0.9587
20040709,1300,1.7,-200,145,129,34.4,19.3,1.0325
20040709,1400,1.3,-200,105,117,34.2,19.6,1.0399
20040709,1500,1.5,-200,113,138,33.2,20.4,1.0195
20040709,1600,1.5,-200,115,139,32.4,19.1,0.9150
20040709,1700,2.3,-200,202,180,32.2,17.1,0.8124
20040709,1800,2.2,-200,180,162,31.0,17.1,0.7526
20040709,1900,2.8,-200,190,158,28.3,24.9,0.9412
20040709,2000,2.7,-200,207,162,26.6,30.2,1.0330
20040709,2100,1.7,-200,113,112,24.8,36.8,1.1357
20040709,2200,1.5,-200,98,104,23.7,43.4,1.2495
20040709,2300,2.3,-200,152,125,23.0,46.2,1.2815
20040710,0000,2.3,-200,161,127,22.7,47.7,1.2977
20040710,0100,1.5,-200,91,95,22.2,49.5,1.3081
20040710,0200,1,-200,57,70,21.6,51.9,1.3254
20040710,0300,0.5,-200,-200,-200,22.3,50.4,1.3379
20040710,0400,0.3,-200,22,33,22.4,49.7,1.3333
20040710,0500,0.4,-200,41,45,21.7,52.0,1.3313
20040710,0600,0.5,-200,53,56,21.1,53.2,1.3181
20040710,0700,0.9,-200,92,74,22.0,51.0,1.3296
20040710,0800,1.1,-200,91,84,25.0,41.6,1.3010
20040710,0900,1.4,-200,89,93,26.7,36.4,1.2596
20040710,1000,1.1,-200,81,97,29.1,29.7,1.1751
20040710,1100,0.9,-200,66,83,31.2,23.4,1.0487
20040710,1200,0.8,-200,53,71,32.4,20.5,0.9806
20040710,1300,0.8,-200,61,78,33.3,19.2,0.9634
20040710,1400,0.6,-200,48,62,33.1,16.8,0.8391
20040710,1500,0.6,-200,39,54,33.1,18.3,0.9081
20040710,1600,0.5,-200,41,59,32.4,18.0,0.8599
20040710,1700,0.7,-200,48,69,31.8,18.7,0.8624
20040710,1800,0.8,-200,50,67,30.3,21.4,0.9064
20040710,1900,0.9,-200,51,58,27.2,28.2,1.0013
20040710,2000,1.3,-200,70,77,26.1,33.7,1.1228
20040710,2100,1.3,-200,89,94,24.7,38.8,1.1929
20040710,2200,1.4,-200,100,97,23.4,43.2,1.2290
20040710,2300,1.9,-200,139,110,23.1,44.2,1.2317
20040711,0000,2.3,-200,176,116,22.7,45.3,1.2299
20040711,0100,1,-200,71,74,21.6,47.5,1.2118
20040711,0200,0.5,-200,37,51,22.0,45.8,1.1965
20040711,0300,1,-200,-200,-200,20.4,51.3,1.2131
20040711,0400,0.4,-200,30,40,20.6,50.3,1.2041
20040711,0500,0.3,-200,29,36,20.6,50.6,1.2119
20040711,0600,0.2,-200,25,35,21.3,48.8,1.2189
20040711,0700,0.4,-200,40,48,20.4,52.6,1.2470
20040711,0800,0.3,-200,32,38,23.5,44.0,1.2596
20040711,0900,0.6,-200,43,54,25.7,37.9,1.2334
20040711,1000,0.6,-200,44,57,27.9,33.6,1.2433
20040711,1100,0.6,-200,35,54,29.0,28.3,1.1116
20040711,1200,0.5,-200,32,46,29.5,25.9,1.0489
20040711,1300,0.4,-200,21,36,31.8,22.3,1.0366
20040711,1400,0.2,-200,10,19,32.2,20.0,0.9488
20040711,1500,0.4,-200,22,34,32.4,19.3,0.9220
20040711,1600,0.6,-200,46,63,33.0,17.7,0.8758
20040711,1700,0.9,-200,66,86,32.0,19.8,0.9273
20040711,1800,0.7,-200,49,65,29.6,24.1,0.9831
20040711,1900,1.2,-200,86,101,26.9,27.1,0.9480
20040711,2000,1.6,-200,111,116,25.3,30.9,0.9815
20040711,2100,1.8,-200,143,124,24.2,35.9,1.0684
20040711,2200,2.4,-200,184,136,23.2,43.2,1.2104
20040711,2300,1.5,-200,134,108,22.7,43.9,1.1962
20040712,0000,0.9,-200,78,82,21.6,44.0,1.1244
20040712,0100,0.8,-200,50,68,20.7,46.4,1.1198
20040712,0200,0.2,-200,13,22,21.2,46.2,1.1482
20040712,0300,0.1,-200,-200,-200,22.7,42.3,1.1491
20040712,0400,-200,-200,24,34,19.9,51.3,1.1803
20040712,0500,0.5,-200,43,43,20.0,51.8,1.1967
20040712,0600,1.4,-200,146,84,18.5,57.4,1.2076
20040712,0700,3.3,-200,333,108,19.6,54.3,1.2278
20040712,0800,3.6,-200,298,112,21.3,49.7,1.2452
20040712,0900,1.7,-200,178,104,21.7,46.3,1.1867
20040712,1000,1.5,-200,177,107,23.4,39.4,1.1172
20040712,1100,1.6,-200,172,102,25.7,33.0,1.0763
20040712,1200,2.1,-200,183,104,28.5,27.3,1.0479
20040712,1300,2.1,-200,164,96,27.0,27.9,0.9812
20040712,1400,1.6,-200,122,80,24.2,36.9,1.0966
20040712,1500,1.3,-200,105,72,26.0,34.9,1.1509
20040712,1600,1.6,-200,144,106,24.8,33.1,1.0222
20040712,1700,3.1,-200,220,119,24.0,36.3,1.0708
20040712,1800,3.3,-200,207,119,23.6,35.5,1.0187
20040712,1900,3.4,-200,210,128,23.6,35.7,1.0282
20040712,2000,2.8,-200,175,112,23.3,34.5,0.9768
20040712,2100,1.5,-200,117,95,22.5,36.8,0.9880
20040712,2200,1.3,-200,93,85,21.3,38.7,0.9686
20040712,2300,1.6,-200,118,101,20.9,39.4,0.9596
20040713,0000,1.5,-200,132,94,19.8,47.7,1.0930
20040713,0100,1,-200,88,76,19.3,51.4,1.1387
20040713,0200,0.5,-200,43,50,18.4,53.4,1.1170
20040713,0300,0.4,-200,-200,-200,18.8,51.1,1.1000
20040713,0400,0.6,-200,44,51,16.3,59.8,1.1042
20040713,0500,0.7,-200,50,42,16.6,56.8,1.0629
20040713,0600,1.3,-200,101,62,16.2,57.4,1.0515
20040713,0700,4,-200,339,111,17.3,54.3,1.0631
20040713,0800,5,-200,379,129,19.2,48.8,1.0751
20040713,0900,3.6,-200,321,135,21.7,42.4,1.0859
20040713,1000,2.8,-200,272,139,26.4,29.9,1.0138
20040713,1100,2.6,-200,278,134,31.3,19.1,0.8634
20040713,1200,2.7,-200,253,141,33.7,15.4,0.7913
20040713,1300,2.3,-200,187,112,34.5,13.3,0.7158
20040713,1400,2,-200,149,105,33.8,13.9,0.7172
20040713,1500,1.3,-200,89,72,30.1,19.4,0.8157
20040713,1600,1.7,-200,124,90,28.3,21.3,0.8054
20040713,1700,2.8,-200,206,126,31.9,18.3,0.8523
20040713,1800,3.8,-200,241,154,32.0,20.1,0.9364
20040713,1900,4.9,-200,303,173,28.9,24.1,0.9495
20040713,2000,4.3,-200,294,162,27.3,27.1,0.9670
20040713,2100,2.6,-200,203,128,26.0,28.5,0.9484
20040713,2200,2.4,-200,176,120,25.2,28.6,0.9008
20040713,2300,1.9,-200,155,111,24.3,31.1,0.9316
20040714,0000,1.4,-200,108,89,23.6,33.8,0.9685
20040714,0100,1.1,-200,72,69,23.0,33.8,0.9406
20040714,0200,0.9,-200,65,70,22.2,38.4,1.0126
20040714,0300,0.7,-200,-200,-200,20.4,42.6,1.0083
20040714,0400,0.5,-200,39,59,20.5,42.3,1.0091
20040714,0500,0.8,-200,79,73,18.8,49.0,1.0505
20040714,0600,1.3,-200,140,89,18.8,49.4,1.0624
20040714,0700,4.7,-200,427,142,19.9,46.5,1.0710
20040714,0800,4.6,-200,366,145,22.1,41.7,1.0980
20040714,0900,3.7,-200,311,156,24.0,36.4,1.0706
20040714,1000,2.8,-200,275,148,30.2,22.8,0.9616
20040714,1100,1.8,-200,195,122,33.4,17.1,0.8627
20040714,1200,1.9,-200,144,106,35.1,15.0,0.8381
20040714,1300,2,-200,162,106,34.1,16.0,0.8408
20040714,1400,2,-200,200,127,35.7,13.6,0.7836
20040714,1500,2.1,-200,176,113,35.3,13.8,0.7767
20040714,1600,2.1,-200,203,136,32.3,16.7,0.7946
20040714,1700,3.2,-200,237,153,36.0,13.3,0.7773
20040714,1800,4,-200,263,172,35.8,13.7,0.7868
20040714,1900,4.6,-200,300,190,32.3,18.4,0.8753
20040714,2000,3,-200,189,160,29.7,25.0,1.0246
20040714,2100,2.9,-200,185,159,27.8,26.6,0.9748
20040714,2200,1.9,-200,134,123,26.3,27.3,0.9238
20040714,2300,1.4,-200,96,101,25.3,30.0,0.9508
20040715,0000,2.1,-200,122,116,24.0,34.9,1.0271
20040715,0100,1.2,-200,64,80,23.4,38.6,1.0968
20040715,0200,0.6,-200,30,51,23.5,38.3,1.0972
20040715,0300,0.4,-200,-200,-200,22.0,42.6,1.1146
20040715,0400,-200,-200,23,37,21.6,44.0,1.1225
20040715,0500,0.4,-200,36,46,21.4,45.6,1.1493
20040715,0600,0.7,-200,58,64,21.1,47.1,1.1641
20040715,0700,2.3,-200,168,108,21.3,48.4,1.2119
20040715,0800,4,-200,306,151,22.9,47.9,1.3208
20040715,0900,2.8,-200,231,153,24.4,45.5,1.3721
20040715,1000,1.6,-200,157,116,27.6,38.0,1.3818
20040715,1100,1.6,-200,132,116,31.1,29.6,1.3180
20040715,1200,2,-200,136,130,33.4,24.7,1.2516
20040715,1300,2,-200,127,131,35.7,18.9,1.0865
20040715,1400,1.7,-200,125,131,36.2,18.1,1.0724
20040715,1500,2,-200,138,135,37.1,17.7,1.0940
20040715,1600,2.2,-200,163,152,36.5,18.1,1.0887
20040715,1700,3.2,-200,259,198,35.5,19.1,1.0888
20040715,1800,3.6,-200,236,183,33.7,20.0,1.0275
20040715,1900,3.8,-200,245,175,30.5,22.7,0.9763
20040715,2000,4.8,-200,344,193,28.7,26.2,1.0144
20040715,2100,2.8,-200,188,140,26.7,28.9,0.9981
20040715,2200,2.6,-200,149,128,25.7,31.6,1.0285
20040715,2300,1.9,-200,102,100,24.5,35.7,1.0807
20040716,0000,1.7,-200,99,97,24.3,36.3,1.0852
20040716,0100,1,-200,48,67,23.8,36.9,1.0748
20040716,0200,0.7,-200,36,58,23.7,37.3,1.0760
20040716,0300,0.5,-200,-200,-200,22.2,40.6,1.0729
20040716,0400,0.4,-200,30,45,21.6,42.2,1.0762
20040716,0500,0.6,-200,56,62,20.3,46.8,1.1000
20040716,0600,0.7,-200,51,59,20.7,45.9,1.1088
20040716,0700,2.4,-200,172,102,20.5,47.7,1.1419
20040716,0800,4.4,-200,316,154,22.4,46.6,1.2470
20040716,0900,3.1,-200,269,157,24.2,48.5,1.4452
20040716,1000,2,-200,196,138,28.8,33.0,1.2825
20040716,1100,2.1,-200,206,142,32.8,25.2,1.2325
20040716,1200,2.1,-200,156,125,34.4,19.9,1.0647
20040716,1300,2.1,-200,120,120,36.5,16.7,1.0045
20040716,1400,2.2,-200,161,150,37.5,14.3,0.9099
20040716,1500,1.6,-200,114,120,38.0,15.5,1.0119
20040716,1600,2.4,-200,191,173,38.1,16.5,1.0828
20040716,1700,3.3,-200,236,187,37.3,17.3,1.0840
20040716,1800,4,-200,287,206,35.9,17.7,1.0316
20040716,1900,4.1,-200,266,187,32.4,21.5,1.0303
20040716,2000,4.2,-200,274,170,30.3,25.6,1.0879
20040716,2100,2.9,-200,196,149,28.5,27.8,1.0665
20040716,2200,2.3,-200,144,124,26.9,30.5,1.0671
20040716,2300,2.2,-200,142,119,25.7,33.5,1.0918
20040717,0000,2.1,-200,124,108,24.7,36.9,1.1302
20040717,0100,1.6,-200,93,93,23.6,39.2,1.1306
20040717,0200,1.2,-200,71,77,22.2,43.0,1.1363
20040717,0300,1.2,-200,-200,-200,21.2,45.8,1.1353
20040717,0400,0.9,-200,56,76,21.3,45.9,1.1471
20040717,0500,0.6,-200,46,58,21.6,45.0,1.1510
20040717,0600,0.7,-200,51,63,21.3,46.5,1.1608
20040717,0700,1.3,-200,83,75,21.1,46.9,1.1585
20040717,0800,2,-200,175,111,22.8,43.0,1.1731
20040717,0900,1.9,-200,148,116,25.0,38.3,1.1980
20040717,1000,2.2,-200,167,138,30.9,26.9,1.1835
20040717,1100,1.9,-200,120,117,35.1,19.2,1.0664
20040717,1200,1.5,-200,78,94,36.9,17.2,1.0576
20040717,1300,1.4,-200,76,91,39.3,13.9,0.9715
20040717,1400,1,-200,45,60,40.3,12.6,0.9302
20040717,1500,1,-200,54,66,39.7,13.5,0.9650
20040717,1600,1.4,-200,70,87,41.1,13.1,1.0124
20040717,1700,1.6,-200,87,106,40.1,14.9,1.0828
20040717,1800,1.6,-200,69,94,37.4,17.0,1.0757
20040717,1900,2.1,-200,95,112,34.0,19.2,1.0073
20040717,2000,2,-200,107,120,31.7,21.6,0.9959
20040717,2100,1.9,-200,88,106,29.7,24.2,0.9926
20040717,2200,2.3,-200,100,112,27.9,27.6,1.0252
20040717,2300,2.4,-200,125,120,26.8,29.9,1.0402
20040718,0000,2.2,-200,132,114,25.8,33.0,1.0826
20040718,0100,1.2,-200,57,70,26.3,33.1,1.1199
20040718,0200,1.1,-200,46,64,24.3,38.1,1.1398
20040718,0300,0.8,-200,-200,-200,24.7,36.4,1.1158
20040718,0400,-200,-200,34,55,23.3,39.5,1.1176
20040718,0500,0.6,-200,33,50,21.1,45.6,1.1246
20040718,0600,0.7,-200,50,62,20.2,48.5,1.1319
20040718,0700,0.4,-200,39,53,21.3,45.5,1.1405
