Date,Time,HZ,Displace,Flow,SedimentPPM,PressureLbs,ChlorinePPM
3/11/14,17:28,9.84,3.266,1728,1.7,88,1.25
3/11/14,17:30,9.94,3.269,1730,1.84,87,0.69
3/11/14,17:31,10.45,3.271,1731,1.77,94,0.81
3/11/14,17:33,10.5,3.283,1738,0.66,83,1.28
3/11/14,17:34,10.4,3.286,1739,1.63,87,0.52
3/11/14,17:36,9.67,3.29,1741,1.43,93,1.93
3/11/14,17:37,9.57,3.303,1748,0.86,95,1.5
3/11/14,17:38,9.91,3.311,1752,0.91,77,0.81
3/11/14,17:40,10.48,3.318,1756,1.52,100,1.22
3/11/14,17:41,9.66,3.326,1760,0.69,97,0.87
3/11/14,17:43,10.39,3.328,1761,1.03,84,1.45
3/11/14,17:44,9.96,3.33,1762,1.91,89,1.96
3/11/14,17:46,9.64,3.344,1769,0.38,82,1.68
3/11/14,17:47,9.58,3.354,1775,1.73,100,1.64
3/11/14,17:49,9.65,3.359,1778,1.94,85,0.61
3/11/14,17:50,10.24,3.363,1779,1.29,93,1.18
3/11/14,17:51,10.04,3.37,1784,1.92,92,0.83
3/11/14,17:53,10.11,3.377,1787,1.11,97,1.83
3/11/14,17:54,9.8,3.386,1792,0.23,82,1.85
3/11/14,17:56,10.42,3.389,1793,0.71,92,0.87
3/11/14,17:57,10.46,3.393,1795,0.51,100,0.63
3/11/14,17:59,10.29,3.395,1797,0.52,91,1.59
3/11/14,18:00,10.46,3.4,1799,0.61,90,1.81
3/11/14,18:01,10.36,3.405,1802,0.39,89,0.72
3/11/14,18:03,9.93,3.409,1804,1.05,89,0.71
3/11/14,18:04,9.82,3.417,1808,0.14,88,1.24
3/11/14,18:06,9.75,3.422,1811,0.22,84,0.88
3/11/14,18:07,10.04,3.434,1817,1.52,75,1.78
3/11/14,18:09,10.18,3.441,1821,0.21,98,1.34
3/11/14,18:10,10.05,3.445,1823,1.87,85,1.34
3/11/14,18:12,10.25,3.455,1828,1.21,94,1.68
3/11/14,18:13,10.35,3.467,1835,0.19,93,0.68
3/11/14,18:14,9.88,3.47,1836,0.85,91,1.18
3/11/14,18:16,9.65,3.472,1837,0.48,85,1.13
3/11/14,18:17,10.3,3.474,1839,0.09,89,0.87
3/11/14,18:19,10.38,3.477,1840,1,98,1.54
3/11/14,18:20,9.8,3.485,1844,0.01,82,1.97
3/11/14,18:22,9.55,3.491,1848,0.17,85,1.9
3/11/14,18:23,10.01,3.501,1853,1.77,97,0.56
3/11/14,18:25,9.84,3.51,1858,0.55,97,1.56
3/11/14,18:26,10.26,3.513,1859,0.17,80,0.59
3/11/14,18:27,10.36,3.509,1857,0.1,98,1.37
3/11/14,18:29,9.67,3.504,1854,0.06,89,1.72
3/11/14,18:30,10.4,3.501,1853,1.16,98,1.4
3/11/14,18:32,9.58,3.498,1851,0.93,87,0.66
3/11/14,18:33,9.92,3.489,1846,0.98,82,0.9
3/11/14,18:35,10.43,3.482,1842,1.02,78,1.56
3/11/14,18:36,10.07,3.474,1838,0.23,79,1.08
3/11/14,18:37,10.34,3.468,1835,1.59,89,1.21
3/11/14,18:39,9.91,3.458,1830,1.69,87,1.04
3/11/14,18:40,10.01,3.454,1828,0.58,79,0.97
3/11/14,18:42,10.25,3.449,1825,0.75,87,1.28
3/11/14,18:43,10.38,3.441,1821,0.55,90,1.41
3/11/14,18:45,10.15,3.437,1819,0.9,86,1.81
3/11/14,18:46,9.56,3.434,1817,1.12,76,0.77
3/11/14,18:48,9.59,3.427,1813,1.09,91,1.1
3/11/14,18:49,9.68,3.417,1808,0.19,83,1.24
3/11/14,18:50,9.91,3.414,1807,0.83,96,0.84
3/11/14,18:52,10.38,3.406,1802,1.06,89,0.71
3/11/14,18:53,10.35,3.401,1800,1.51,89,0.56
3/11/14,18:55,10.36,3.397,1797,0,76,0.77
3/11/14,18:56,10.1,3.39,1794,0.78,99,1.92
3/11/14,18:58,10.02,3.379,1788,1.17,82,1.63
3/11/14,18:59,10.42,3.371,1784,0.77,80,1.75
3/11/14,19:01,10.34,3.363,1779,1.76,83,1.44
3/11/14,19:02,9.88,3.354,1775,1.82,76,1.73
3/11/14,19:03,10.04,3.352,1774,0.14,75,1.94
3/11/14,19:05,10.3,3.351,1773,0.8,96,0.73
3/11/14,19:06,9.72,3.337,1766,0.35,77,0.56
3/11/14,19:08,9.77,3.332,1763,1.88,95,1.14
3/11/14,19:09,9.53,3.328,1761,1.96,99,1.06
3/11/14,19:11,10.23,3.324,1759,1.67,85,0.84
3/11/14,19:12,10.31,3.312,1753,1.48,84,1.77
3/11/14,19:13,10.43,3.309,1751,0.04,96,1.75
3/11/14,19:15,9.54,3.307,1750,0.17,87,0.84
3/11/14,19:16,9.96,3.305,1749,1.44,81,1.96
3/11/14,19:18,9.64,3.299,1746,1.97,95,0.51
3/11/14,19:19,9.61,3.292,1742,1.18,92,1.46
3/11/14,19:21,10.42,3.29,1741,1.69,76,1.76
3/11/14,19:22,10.22,3.286,1739,1.82,83,1.56
3/11/14,19:24,9.9,3.279,1735,1.53,94,1.77
3/11/14,19:25,10.4,3.275,1733,0.56,80,1.4
3/11/14,19:26,9.86,3.267,1729,1.34,88,0.69
3/11/14,19:28,10.42,3.259,1725,0.38,84,0.57
3/11/14,19:29,10.31,3.257,1724,1.43,91,1.43
3/11/14,19:31,9.98,3.254,1722,1.46,90,1.62
3/11/14,19:32,9.58,3.251,1720,1.24,79,1.5
3/11/14,19:34,10.17,3.237,1713,1.33,81,1.04
3/11/14,19:35,9.56,3.234,1712,1.82,96,1.14
3/11/14,19:37,9.92,3.232,1710,1.15,76,1.74
3/11/14,19:38,9.94,3.228,1708,1.51,89,1.26
3/11/14,19:39,9.62,3.226,1707,0.75,88,1.34
3/11/14,19:41,10.43,3.221,1705,1.35,86,1.15
3/11/14,19:42,10,3.217,1702,1.57,83,1.31
3/11/14,19:44,10.06,3.208,1698,0.4,76,1.12
3/11/14,19:45,9.7,3.197,1692,0.52,82,0.81
3/11/14,19:47,10.38,3.194,1690,0.02,92,0.53
3/11/14,19:48,9.55,3.192,1689,1.18,88,0.73
3/11/14,19:49,10.24,3.179,1682,1.93,95,1.92
3/11/14,19:51,9.9,3.168,1676,1.25,93,1.71
3/11/14,19:52,10.27,3.163,1674,0.75,92,0.6
3/11/14,19:54,9.9,3.16,1672,0.69,79,1.77
3/11/14,19:55,10.4,3.154,1669,0.04,88,1.02
3/11/14,19:57,9.89,3.152,1668,1.22,84,0.96
3/11/14,19:58,9.81,3.147,1665,0.87,79,1.61
3/11/14,20:00,9.82,3.144,1664,0.71,88,1.68
3/11/14,20:01,9.6,3.131,1657,0.4,96,0.99
3/11/14,20:02,10.08,3.125,1654,0.23,84,0.67
3/11/14,20:04,10.22,3.119,1650,0.84,81,1.06
3/11/14,20:05,9.77,3.116,1649,0.4,80,0.64
3/11/14,20:07,9.72,3.106,1643,0.21,77,0.89
3/11/14,20:08,10.48,3.104,1642,1.87,100,0.76
3/11/14,20:10,9.71,3.091,1636,0.27,89,0.66
3/11/14,20:11,10.48,3.079,1629,0.91,98,1.08
3/11/14,20:13,10.24,3.074,1627,1.56,86,1.57
3/11/14,20:14,9.87,3.071,1625,0.06,93,0.82
3/11/14,20:15,10.13,3.068,1624,0.66,79,1.11
3/11/14,20:17,9.59,3.063,1621,0.06,78,1.67
3/11/14,20:18,10.02,3.057,1618,0.13,84,1.27
3/11/14,20:20,10.11,3.044,1611,0.8,83,1.34
3/11/14,20:21,10.19,3.03,1604,1.88,92,0.66
3/11/14,20:23,9.52,3.027,1602,1.01,92,1.11
3/11/14,20:24,9.53,3.023,1600,0.94,87,1.21
3/11/14,20:25,10.02,3.018,1597,0.8,88,1.43
3/11/14,20:27,10.23,3.016,1596,1.62,90,0.91
3/11/14,20:28,9.83,3.013,1594,0.67,90,0.65
3/11/14,20:30,9.98,3.005,1590,0.44,80,1.99
3/11/14,20:31,9.82,2.999,1587,0.6,95,1.54
3/11/14,20:33,9.82,2.99,1582,1.4,78,0.82
3/11/14,20:34,10.33,2.984,1579,0.91,95,1.62
3/11/14,20:36,10.07,2.978,1576,1.7,97,1.75
3/11/14,20:37,10.46,2.974,1574,0.9,96,0.93
3/11/14,20:38,9.77,2.971,1572,0.75,88,1.72
3/11/14,20:40,9.5,2.96,1567,1.23,95,1.28
3/11/14,20:41,10.33,2.956,1564,1.78,96,1.91
3/11/14,20:43,9.86,2.948,1560,1.6,80,1.65
3/11/14,20:44,10.12,2.946,1559,2,76,1.55
3/11/14,20:46,10.06,2.942,1557,0.85,99,1.47
3/11/14,20:47,10.19,2.939,1555,1.54,83,0.99
3/11/14,20:49,10.36,2.936,1554,1.15,77,0.76
3/11/14,20:50,9.78,2.927,1549,0.56,96,1.39
3/11/14,20:51,9.63,2.925,1548,1.06,89,1.78
3/11/14,20:53,9.92,2.918,1544,0.41,93,0.8
3/11/14,20:54,9.84,2.911,1541,0.69,92,0.56
3/11/14,20:56,10.08,2.903,1536,0.15,99,0.57
3/11/14,20:57,9.59,2.893,1531,0.18,100,0.64
3/11/14,20:59,9.62,2.888,1528,1.98,81,0.74
3/11/14,21:00,10.34,2.878,1523,0.39,100,0.94
3/11/14,21:01,9.8,2.875,1522,0.3,83,1.71
3/11/14,21:03,10.46,2.873,1520,0.71,85,1.87
3/11/14,21:04,9.9,2.868,1518,1.46,76,0.87
3/11/14,21:06,9.67,2.862,1514,0.71,93,0.54
3/11/14,21:07,10.31,2.859,1513,0.26,95,0.54
3/11/14,21:09,10.02,2.855,1511,1.24,82,1.99
3/11/14,21:10,10.01,2.853,1510,1.54,90,0.83
3/11/14,21:12,9.53,2.843,1504,1.14,96,1.68
3/11/14,21:13,9.9,2.84,1503,1.08,79,1.33
3/11/14,21:14,9.69,2.834,1500,1.29,81,0.52
3/11/14,21:16,10.4,2.828,1496,1.29,83,1.56
3/11/14,21:17,9.75,2.824,1494,1.17,86,0.8
3/11/14,21:19,9.62,2.816,1490,0.31,84,0.89
3/11/14,21:20,10.13,2.812,1488,0.82,85,1.66
3/11/14,21:22,10.48,2.803,1483,0.72,81,0.62
3/11/14,21:23,9.72,2.793,1478,1.69,80,0.68
3/11/14,21:25,10.12,2.783,1473,0.74,78,1.95
3/11/14,21:26,10.19,2.77,1466,0.09,100,1.23
3/11/14,21:27,10.23,2.767,1464,0.76,76,1.09
3/11/14,21:29,10.46,2.762,1462,1.76,98,0.9
3/11/14,21:30,9.67,2.756,1458,0.27,98,0.63
3/11/14,21:32,9.65,2.748,1454,0.68,98,1.61
3/11/14,21:33,10.29,2.737,1449,1.61,89,0.72
3/11/14,21:35,9.88,2.734,1447,1.69,93,0.92
3/11/14,21:36,10.35,2.731,1445,0.44,79,0.61
3/11/14,21:37,10.19,2.724,1441,1.31,99,1.09
3/11/14,21:39,9.71,2.721,1440,1.89,92,1.01
3/11/14,21:40,10.34,2.718,1439,1.46,81,1.15
3/11/14,21:42,9.98,2.716,1437,0.07,96,0.82
3/11/14,21:43,10.32,2.709,1434,1.42,87,1.53
3/11/14,21:45,9.88,2.701,1430,1.32,92,1.53
3/11/14,21:46,9.74,2.699,1428,0.32,94,1.76
3/11/14,21:48,9.81,2.696,1427,1.08,91,1.07
3/11/14,21:49,10.12,2.685,1421,1.35,91,1.53
3/11/14,21:50,10.2,2.683,1420,0.04,93,1.09
3/11/14,21:52,10.24,2.677,1417,1.26,88,1.54
3/11/14,21:53,9.61,2.675,1415,0.26,85,1.61
3/11/14,21:55,10.1,2.67,1413,1.37,75,0.87
3/11/14,21:56,10.21,2.662,1409,0.22,83,0.56
3/11/14,21:58,9.84,2.658,1407,0.64,75,1.23
3/11/14,21:59,10.13,2.65,1402,0.88,86,1.38
3/11/14,22:01,9.56,2.646,1400,1.77,80,1.24
3/11/14,22:02,10.32,2.643,1399,0.6,93,1.52
3/11/14,22:03,10.22,2.636,1395,0.18,87,1.17
3/11/14,22:05,10.01,2.633,1394,0.94,87,0.96
3/11/14,22:06,9.51,2.628,1390,0.93,87,1.59
3/11/14,22:08,10.07,2.624,1388,0.49,96,1.23
3/11/14,22:09,9.96,2.62,1386,1.93,78,1.21
3/11/14,22:11,9.65,2.612,1382,1.93,84,1.23
3/11/14,22:12,9.76,2.599,1376,1.29,96,0.89
3/11/14,22:13,9.93,2.593,1372,0.24,82,1.92
3/11/14,22:15,9.65,2.591,1371,1.2,86,1.02
3/11/14,22:16,10.14,2.587,1369,0.54,96,0.77
3/11/14,22:18,10.17,2.585,1368,1.97,76,1.28
3/11/14,22:19,9.76,2.575,1363,1.57,81,1.69
3/11/14,22:21,10.14,2.572,1361,1.62,87,1.39
3/11/14,22:22,9.95,2.559,1354,1.97,95,1.47
3/11/14,22:24,9.81,2.548,1348,0.68,76,1.11
3/11/14,22:25,9.7,2.539,1343,0.4,98,0.63
3/11/14,22:26,9.71,2.534,1341,1.54,90,1.16
3/11/14,22:28,9.92,2.53,1339,1.25,84,0.55
3/11/14,22:29,10.03,2.523,1335,0.95,81,0.92
3/11/14,22:31,10.25,2.521,1334,1.58,81,1.37
3/11/14,22:32,10.23,2.508,1327,1.12,96,1
3/11/14,22:34,9.95,2.503,1324,0.28,77,1.2
3/11/14,22:35,10.1,2.498,1322,1.19,83,1.68
3/11/14,22:37,9.73,2.495,1320,0.22,78,0.84
3/11/14,22:38,10.09,2.483,1314,1.59,75,0.95
3/11/14,22:39,10.3,2.472,1308,1.87,98,1.98
3/11/14,22:41,10.36,2.469,1307,1.67,99,1.03
3/11/14,22:42,9.7,2.466,1305,0.7,77,1.31
3/11/14,22:44,10.31,2.455,1299,0.16,90,1.37
3/11/14,22:45,10.12,2.451,1297,0,88,1.85
3/11/14,22:47,10.03,2.444,1293,0.42,84,1.72
3/11/14,22:48,10.29,2.433,1287,0.48,86,0.82
3/11/14,22:49,9.56,2.429,1285,0.37,82,0.96
3/11/14,22:51,9.84,2.423,1282,0.41,99,1.72
3/11/14,22:52,10.4,2.419,1280,1.28,91,1.43
3/11/14,22:54,10.18,2.414,1278,1.2,79,1.45
3/11/14,22:55,9.77,2.408,1274,1.56,78,0.51
3/11/14,22:57,10.4,2.402,1271,1.3,76,1.25
3/11/14,22:58,9.94,2.396,1268,0.54,83,1.9
3/11/14,23:00,9.78,2.394,1267,0.79,100,1.93
3/11/14,23:01,10.06,2.391,1265,1.22,89,0.97
3/11/14,23:02,9.9,2.388,1264,0.24,91,0.75
3/11/14,23:04,9.68,2.385,1262,0.25,78,1.55
3/11/14,23:05,9.96,2.381,1260,0.57,93,1.62
3/11/14,23:07,9.97,2.369,1254,0.66,83,0.54
3/11/14,23:08,9.84,2.357,1247,1.31,87,1.56
3/11/14,23:10,9.94,2.347,1242,1.42,99,1.03
3/11/14,23:11,10.48,2.337,1237,0.15,85,1.93
3/11/14,23:13,10.38,2.331,1234,1.82,92,0.82
3/11/14,23:14,10.4,2.329,1232,0.29,76,1.03
3/11/14,23:15,9.76,2.319,1227,1.22,98,1.31
3/11/14,23:17,9.73,2.312,1223,1.06,84,1.24
3/11/14,23:18,9.78,2.308,1221,0.79,76,1.22
3/11/14,23:20,9.97,2.296,1215,0.96,76,0.82
3/11/14,23:21,9.51,2.291,1212,1.69,78,0.6
3/11/14,23:23,10.32,2.289,1211,0.79,83,1.23
3/11/14,23:24,10.29,2.278,1205,0.43,95,1.98
3/11/14,23:25,9.75,2.274,1203,1.36,91,1.38
3/11/14,23:27,9.64,2.27,1201,1.09,82,0.71
3/11/14,23:28,10,2.266,1199,0.82,79,0.87
3/11/14,23:30,10.12,2.257,1195,0.29,81,0.65
3/11/14,23:31,10.49,2.25,1191,1.25,76,1.9
3/11/14,23:33,10.01,2.247,1189,1.67,78,1.29
3/11/14,23:34,9.76,2.235,1183,1.74,83,1.79
3/11/14,23:36,9.74,2.233,1182,0.24,75,1.42
3/11/14,23:37,9.51,2.23,1180,0.61,84,1.07
3/11/14,23:38,9.73,2.222,1176,0.24,98,0.62
3/11/14,23:40,10.02,2.218,1174,0.55,90,1.27
3/11/14,23:41,9.7,2.212,1170,0.04,80,1.16
3/11/14,23:43,10.39,2.207,1168,1.52,84,0.75
3/11/14,23:44,9.85,2.201,1165,0.18,86,0.9
3/11/14,23:46,9.72,2.198,1163,1.51,77,1.13
3/11/14,23:47,9.54,2.193,1161,0.03,78,1.95
3/11/14,23:49,9.92,2.189,1158,0.42,82,0.97
3/11/14,23:50,10.42,2.185,1156,0.64,76,0.99
3/11/14,23:51,10.07,2.174,1150,1.09,99,1.17
3/11/14,23:53,10.13,2.164,1145,1.88,85,0.88
3/11/14,23:54,9.68,2.16,1143,1.43,81,1.74
3/11/14,23:56,10.37,2.154,1140,0.51,93,0.92
3/11/14,23:57,10.17,2.145,1135,0.17,80,1.57
3/11/14,23:59,9.8,2.142,1133,0.66,95,0.67
3/12/14,1:01,9.51,2.143,1134,0.96,90,0.73
3/12/14,1:02,10.19,2.144,1134,1.9,88,1.98
3/12/14,1:03,10.19,2.145,1135,0.7,84,1.79
3/12/14,1:05,10.25,2.146,1135,1.56,94,1.42
3/12/14,1:06,10.15,2.146,1136,0.91,92,1.56
3/12/14,1:08,10.41,2.147,1136,0.7,81,1.3
3/12/14,1:09,9.87,2.148,1137,1.68,94,1.71
3/12/14,1:11,10.02,2.149,1137,0.11,76,0.76
3/12/14,1:12,9.89,2.15,1138,0.12,88,1.18
3/12/14,1:13,10.32,2.15,1138,0.07,80,1.89
3/12/14,1:15,10.35,2.151,1138,0.34,78,0.71
3/12/14,1:16,10.3,2.152,1139,0.02,77,1.48
3/12/14,1:18,10.44,2.153,1139,1.44,79,0.54
3/12/14,1:19,9.9,2.154,1140,1.31,82,1.79
3/12/14,1:21,9.72,2.155,1140,0.73,94,1.7
3/12/14,1:22,10.23,2.155,1141,1.91,100,1.34
3/12/14,1:24,9.71,2.156,1141,1.52,94,1.82
3/12/14,1:25,9.53,2.157,1141,0.26,86,1.56
3/12/14,1:26,10.22,2.159,1142,1.73,88,1.71
3/12/14,1:28,9.77,2.161,1143,0.45,95,1.68
3/12/14,1:29,10.26,2.161,1144,1.88,99,1.94
3/12/14,1:31,9.85,2.162,1144,0.84,88,1.36
3/12/14,1:32,9.98,2.163,1144,0.2,92,1.67
3/12/14,1:34,9.76,2.164,1145,1.12,97,0.96
3/12/14,1:35,9.77,2.164,1145,1.39,90,0.71
3/12/14,1:37,10.47,2.166,1146,0.09,79,0.5
3/12/14,1:38,10.19,2.166,1146,1.26,94,1.88
3/12/14,1:39,10.12,2.167,1147,0.92,79,0.95
3/12/14,1:41,9.74,2.167,1147,0.24,84,1.9
3/12/14,1:42,10.12,2.168,1147,0.58,83,1.23
3/12/14,1:44,10.43,2.168,1147,1.16,84,1.74
3/12/14,1:45,9.87,2.17,1148,1.44,95,1.02
3/12/14,1:47,9.95,2.17,1149,1.04,90,1.66
3/12/14,1:48,10.11,2.171,1149,1.86,91,1.25
3/12/14,1:49,10.1,2.171,1149,1.23,79,1.2
3/12/14,1:51,10.07,2.172,1149,1.32,91,0.98
3/12/14,1:52,9.76,2.173,1150,0.79,94,0.51
3/12/14,1:54,9.6,2.174,1150,0.01,97,1.62
3/12/14,1:55,10.39,2.175,1151,1.68,77,1.66
3/12/14,1:57,9.87,2.175,1151,0.71,91,1.8
3/12/14,1:58,9.89,2.177,1152,0.83,89,0.79
3/12/14,2:00,9.64,2.179,1153,1.6,86,1.92
3/12/14,2:01,9.96,2.181,1154,0.82,86,1.86
3/12/14,2:02,9.98,2.181,1154,0.96,78,1.36
3/12/14,2:04,9.57,2.182,1155,1.19,84,1.5
3/12/14,2:05,9.91,2.182,1155,1.28,78,1.9
3/12/14,2:07,9.62,2.183,1155,1.1,92,1.95
3/12/14,2:08,10.07,2.184,1156,1.15,79,1.4
3/12/14,2:10,10.13,2.185,1156,1.15,85,0.52
3/12/14,2:11,10.05,2.187,1157,1.31,78,1.2
3/12/14,2:13,9.76,2.188,1158,1.54,87,0.69
3/12/14,2:14,9.62,2.189,1158,1.64,81,1.07
3/12/14,2:15,10.15,2.19,1159,0.96,92,1.8
3/12/14,2:17,10.08,2.191,1159,1.42,81,1.6
3/12/14,2:18,9.67,2.191,1159,1.24,97,1.7
3/12/14,2:20,9.58,2.192,1160,0.24,92,1.48
3/12/14,2:21,9.86,2.193,1160,0.3,80,1.48
3/12/14,2:23,9.76,2.193,1161,1.99,78,1.28
3/12/14,2:24,10.12,2.194,1161,0.77,83,0.76
3/12/14,2:25,10.14,2.195,1162,0.61,94,0.67
3/12/14,2:27,10.09,2.196,1162,0.77,80,0.55
3/12/14,2:28,9.66,2.197,1163,0.92,80,1.7
3/12/14,2:30,10.29,2.199,1164,0.46,82,1.91
3/12/14,2:31,9.71,2.2,1164,0.47,92,1.07
3/12/14,2:33,10.27,2.201,1164,0.66,97,1.68
3/12/14,2:34,10.48,2.201,1165,0.46,98,1.09
3/12/14,2:36,9.61,2.202,1165,2,96,1.3
3/12/14,2:37,10.42,2.203,1166,0.06,88,0.6
3/12/14,2:38,9.73,2.204,1166,1.5,75,1.9
3/12/14,2:40,9.99,2.205,1167,0.45,93,1.91
3/12/14,2:41,10.27,2.205,1167,0.87,75,1.29
3/12/14,2:43,9.85,2.207,1168,1.44,82,1.03
3/12/14,2:44,10.34,2.208,1168,1.36,75,0.84
3/12/14,2:46,10.09,2.21,1169,1.08,93,1.52
3/12/14,2:47,10.2,2.21,1169,0.62,91,0.67
3/12/14,2:49,10.21,2.211,1170,1.59,86,1.77
3/12/14,2:50,9.7,2.211,1170,0.14,78,1.78
3/12/14,2:51,9.56,2.212,1170,0.52,90,1.21
3/12/14,2:53,9.74,2.212,1171,1.01,93,0.51
3/12/14,2:54,9.69,2.213,1171,0.36,90,1.41
3/12/14,2:56,9.83,2.213,1171,0.72,96,0.52
3/12/14,2:57,10.12,2.214,1171,0.11,98,1.96
3/12/14,2:59,9.51,2.215,1172,0.44,81,1.79
3/12/14,3:00,9.5,2.215,1172,1.75,91,0.94
3/12/14,3:01,9.58,2.216,1172,1.42,93,0.64
3/12/14,3:03,10.22,2.217,1173,0.59,93,1.24
3/12/14,3:04,9.63,2.217,1173,0.66,95,0.84
3/12/14,3:06,10.44,2.218,1174,1.12,82,1.79
3/12/14,3:07,9.78,2.218,1174,0.76,80,1.73
3/12/14,3:09,10.15,2.219,1174,1.4,76,1.71
3/12/14,3:10,10.16,2.219,1174,1.69,97,1.97
3/12/14,3:12,9.75,2.22,1175,1.61,85,0.68
3/12/14,3:13,9.92,2.22,1175,1.24,81,0.73
3/12/14,3:14,9.94,2.221,1175,1.93,76,1.22
3/12/14,3:16,9.83,2.221,1175,0.65,81,0.74
3/12/14,3:17,9.85,2.222,1176,0.3,82,0.53
3/12/14,3:19,10.14,2.224,1177,0.47,78,0.56
3/12/14,3:20,10.5,2.225,1177,1.38,85,1.76
3/12/14,3:22,9.78,2.226,1178,1.29,82,1.95
3/12/14,3:23,10.32,2.227,1179,0.54,95,1.18
3/12/14,3:25,10.12,2.228,1179,1.03,90,1.75
3/12/14,3:26,9.73,2.228,1179,0.36,78,1.03
3/12/14,3:27,9.94,2.23,1180,1.09,82,1.56
3/12/14,3:29,10.15,2.23,1180,1.01,80,1.24
3/12/14,3:30,9.98,2.231,1181,1.61,86,1.31
3/12/14,3:32,10.42,2.232,1181,0.14,91,1.81
3/12/14,3:33,9.6,2.233,1182,0.17,92,1.18
3/12/14,3:35,10.29,2.235,1183,0.35,84,1.62
3/12/14,3:36,10.45,2.236,1183,0.51,86,0.93
3/12/14,3:37,9.74,2.238,1184,1.85,82,0.91
3/12/14,3:39,9.55,2.239,1185,1.83,99,0.81
3/12/14,3:40,9.89,2.239,1185,0.08,95,1.95
3/12/14,3:42,10.08,2.241,1186,1.97,79,1.95
3/12/14,3:43,10.02,2.241,1186,1.04,78,0.79
3/12/14,3:45,9.72,2.241,1186,0.22,82,1.8
3/12/14,3:46,9.91,2.242,1186,0.6,76,0.66
3/12/14,3:48,10.19,2.243,1187,1.6,95,1.21
3/12/14,3:49,9.78,2.244,1187,1.4,87,0.83
3/12/14,3:50,9.83,2.244,1187,1.34,81,1.38
3/12/14,3:52,10.24,2.244,1188,0.88,77,1.34
3/12/14,3:53,9.78,2.245,1188,0.67,82,1.61
3/12/14,3:55,10.43,2.245,1188,0.83,84,1.82
3/12/14,3:56,9.58,2.246,1188,1.91,97,1.75
3/12/14,3:58,9.69,2.247,1189,0.43,77,1.78
3/12/14,3:59,10.07,2.247,1189,1.93,94,0.56
3/12/14,4:01,9.62,2.247,1189,0.73,96,1.09
3/12/14,4:02,10.41,2.257,1194,1.29,91,1.24
3/12/14,4:03,9.84,2.261,1196,1.27,90,1.01
3/12/14,4:05,9.59,2.27,1201,0.86,87,1.34
3/12/14,4:06,10.46,2.272,1202,0.37,80,1.81
3/12/14,4:08,10.41,2.286,1210,1.66,88,1.16
3/12/14,4:09,9.74,2.3,1217,0.82,91,1.87
3/12/14,4:11,10.11,2.303,1219,1,86,1.76
3/12/14,4:12,9.55,2.308,1221,0.19,78,1.99
3/12/14,4:13,10.33,2.312,1223,1.77,82,1.2
3/12/14,4:15,10.3,2.321,1228,1.55,80,1.52
3/12/14,4:16,9.84,2.331,1234,0.69,99,1.92
3/12/14,4:18,10.07,2.337,1236,1.61,93,1.46
3/12/14,4:19,10.21,2.345,1241,1.69,94,0.69
3/12/14,4:21,9.92,2.347,1242,1.08,86,0.88
3/12/14,4:22,10.26,2.35,1244,0.03,93,0.92
3/12/14,4:24,10.24,2.357,1247,0.17,84,1.47
3/12/14,4:25,9.64,2.362,1250,1.42,98,1.69
3/12/14,4:26,9.69,2.364,1251,1.6,96,1.52
3/12/14,4:28,10.28,2.368,1253,1.9,82,1.88
3/12/14,4:29,9.8,2.375,1257,0.19,100,0.99
3/12/14,4:31,10.32,2.379,1259,0.44,80,1.24
3/12/14,4:32,10.41,2.393,1266,1.19,93,1.47
3/12/14,4:34,10.32,2.4,1270,1.33,98,1.48
3/12/14,4:35,10.22,2.407,1274,1.45,77,1.88
3/12/14,4:37,10.32,2.418,1280,0.01,89,1.56
3/12/14,4:38,9.67,2.425,1283,0.32,100,0.76
3/12/14,4:39,9.81,2.427,1285,0.38,84,1.04
3/12/14,4:41,10.15,2.436,1289,1.67,91,0.52
3/12/14,4:42,9.59,2.438,1290,0.26,98,1.08
3/12/14,4:44,9.81,2.444,1294,0.84,90,1
3/12/14,4:45,10.33,2.447,1295,1.92,78,1.9
3/12/14,4:47,9.61,2.458,1301,1.77,90,1.13
3/12/14,4:48,10.08,2.464,1304,1.16,90,1.39
3/12/14,4:49,10.03,2.469,1307,1.78,88,1.84
3/12/14,4:51,9.74,2.471,1308,0.04,84,0.97
3/12/14,4:52,9.95,2.473,1309,0.36,82,1.88
3/12/14,4:54,9.69,2.479,1312,1.56,97,0.98
3/12/14,4:55,9.93,2.483,1314,1.31,99,1.39
3/12/14,4:57,10.16,2.485,1315,0.36,97,1.04
3/12/14,4:58,10.47,2.489,1317,0.59,87,1.17
3/12/14,5:00,9.91,2.501,1324,1.78,78,1.81
3/12/14,5:01,9.75,2.508,1327,1.85,99,0.75
3/12/14,5:02,9.89,2.512,1329,0.64,84,0.57
3/12/14,5:04,10.23,2.514,1330,0.28,94,0.66
3/12/14,5:05,9.7,2.519,1333,0.75,77,1.12
3/12/14,5:07,9.78,2.526,1337,1.1,89,1.51
3/12/14,5:08,9.63,2.531,1339,1.66,98,0.66
3/12/14,5:10,9.98,2.541,1345,0.51,77,0.58
3/12/14,5:11,10.2,2.555,1352,1.92,79,1
3/12/14,5:13,10.15,2.559,1354,0.77,93,1.14
3/12/14,5:14,9.93,2.564,1357,0.05,97,1.81
3/12/14,5:15,10.23,2.569,1360,0.61,78,1.31
